x,y,iterations,real_x,real_y
0,0,1,-0.743743135,0.131725963
1,0,1,-0.743741560,0.131725963
2,0,1,-0.743739985,0.131725963
3,0,1,-0.743738411,0.131725963
4,0,1,-0.743736836,0.131725963
5,0,1,-0.743735261,0.131725963
6,0,1,-0.743733686,0.131725963
7,0,1,-0.743732111,0.131725963
8,0,1,-0.743730537,0.131725963
9,0,1,-0.743728962,0.131725963
10,0,1,-0.743727387,0.131725963
11,0,1,-0.743725812,0.131725963
12,0,1,-0.743724237,0.131725963
13,0,1,-0.743722663,0.131725963
14,0,1,-0.743721088,0.131725963
15,0,1,-0.743719513,0.131725963
16,0,1,-0.743717938,0.131725963
17,0,1,-0.743716363,0.131725963
18,0,1,-0.743714789,0.131725963
19,0,1,-0.743713214,0.131725963
20,0,1,-0.743711639,0.131725963
21,0,1,-0.743710064,0.131725963
22,0,1,-0.743708489,0.131725963
23,0,1,-0.743706915,0.131725963
24,0,1,-0.743705340,0.131725963
25,0,1,-0.743703765,0.131725963
26,0,1,-0.743702190,0.131725963
27,0,1,-0.743700615,0.131725963
28,0,1,-0.743699041,0.131725963
29,0,1,-0.743697466,0.131725963
30,0,1,-0.743695891,0.131725963
31,0,1,-0.743694316,0.131725963
32,0,1,-0.743692741,0.131725963
33,0,1,-0.743691166,0.131725963
34,0,1,-0.743689592,0.131725963
35,0,1,-0.743688017,0.131725963
36,0,1,-0.743686442,0.131725963
37,0,1,-0.743684867,0.131725963
38,0,1,-0.743683292,0.131725963
39,0,1,-0.743681718,0.131725963
40,0,1,-0.743680143,0.131725963
41,0,1,-0.743678568,0.131725963
42,0,1,-0.743676993,0.131725963
43,0,1,-0.743675418,0.131725963
44,0,1,-0.743673844,0.131725963
45,0,1,-0.743672269,0.131725963
46,0,1,-0.743670694,0.131725963
47,0,1,-0.743669119,0.131725963
48,0,1,-0.743667544,0.131725963
49,0,1,-0.743665970,0.131725963
50,0,1,-0.743664395,0.131725963
51,0,1,-0.743662820,0.131725963
52,0,1,-0.743661245,0.131725963
53,0,1,-0.743659670,0.131725963
54,0,1,-0.743658096,0.131725963
55,0,1,-0.743656521,0.131725963
56,0,1,-0.743654946,0.131725963
57,0,1,-0.743653371,0.131725963
58,0,1,-0.743651796,0.131725963
59,0,1,-0.743650222,0.131725963
60,0,1,-0.743648647,0.131725963
61,0,1,-0.743647072,0.131725963
62,0,1,-0.743645497,0.131725963
63,0,1,-0.743643922,0.131725963
64,0,1,-0.743642348,0.131725963
65,0,1,-0.743640773,0.131725963
66,0,1,-0.743639198,0.131725963
67,0,1,-0.743637623,0.131725963
68,0,1,-0.743636048,0.131725963
69,0,1,-0.743634474,0.131725963
70,0,1,-0.743632899,0.131725963
71,0,1,-0.743631324,0.131725963
72,0,1,-0.743629749,0.131725963
73,0,1,-0.743628174,0.131725963
74,0,1,-0.743626600,0.131725963
75,0,1,-0.743625025,0.131725963
76,0,1,-0.743623450,0.131725963
77,0,1,-0.743621875,0.131725963
78,0,1,-0.743620300,0.131725963
79,0,1,-0.743618726,0.131725963
80,0,1,-0.743617151,0.131725963
81,0,1,-0.743615576,0.131725963
82,0,1,-0.743614001,0.131725963
83,0,1,-0.743612426,0.131725963
84,0,1,-0.743610852,0.131725963
85,0,1,-0.743609277,0.131725963
86,0,1,-0.743607702,0.131725963
87,0,1,-0.743606127,0.131725963
88,0,1,-0.743604552,0.131725963
89,0,1,-0.743602978,0.131725963
90,0,1,-0.743601403,0.131725963
91,0,1,-0.743599828,0.131725963
92,0,1,-0.743598253,0.131725963
93,0,1,-0.743596678,0.131725963
94,0,1,-0.743595104,0.131725963
95,0,1,-0.743593529,0.131725963
96,0,1,-0.743591954,0.131725963
97,0,1,-0.743590379,0.131725963
98,0,1,-0.743588804,0.131725963
99,0,1,-0.743587229,0.131725963
100,0,1,-0.743585655,0.131725963
101,0,1,-0.743584080,0.131725963
102,0,1,-0.743582505,0.131725963
103,0,1,-0.743580930,0.131725963
104,0,1,-0.743579355,0.131725963
105,0,1,-0.743577781,0.131725963
106,0,1,-0.743576206,0.131725963
107,0,1,-0.743574631,0.131725963
108,0,1,-0.743573056,0.131725963
109,0,1,-0.743571481,0.131725963
110,0,1,-0.743569907,0.131725963
111,0,1,-0.743568332,0.131725963
112,0,1,-0.743566757,0.131725963
113,0,1,-0.743565182,0.131725963
114,0,1,-0.743563607,0.131725963
115,0,1,-0.743562033,0.131725963
116,0,1,-0.743560458,0.131725963
117,0,1,-0.743558883,0.131725963
118,0,1,-0.743557308,0.131725963
119,0,1,-0.743555733,0.131725963
120,0,1,-0.743554159,0.131725963
121,0,1,-0.743552584,0.131725963
122,0,1,-0.743551009,0.131725963
123,0,1,-0.743549434,0.131725963
124,0,1,-0.743547859,0.131725963
125,0,1,-0.743546285,0.131725963
126,0,1,-0.743544710,0.131725963
127,0,1,-0.743543135,0.131725963
0,1,1,-0.743743135,0.131727538
1,1,1,-0.743741560,0.131727538
2,1,1,-0.743739985,0.131727538
3,1,1,-0.743738411,0.131727538
4,1,1,-0.743736836,0.131727538
5,1,1,-0.743735261,0.131727538
6,1,1,-0.743733686,0.131727538
7,1,1,-0.743732111,0.131727538
8,1,1,-0.743730537,0.131727538
9,1,1,-0.743728962,0.131727538
10,1,1,-0.743727387,0.131727538
11,1,1,-0.743725812,0.131727538
12,1,1,-0.743724237,0.131727538
13,1,1,-0.743722663,0.131727538
14,1,1,-0.743721088,0.131727538
15,1,1,-0.743719513,0.131727538
16,1,1,-0.743717938,0.131727538
17,1,1,-0.743716363,0.131727538
18,1,1,-0.743714789,0.131727538
19,1,1,-0.743713214,0.131727538
20,1,1,-0.743711639,0.131727538
21,1,1,-0.743710064,0.131727538
22,1,1,-0.743708489,0.131727538
23,1,1,-0.743706915,0.131727538
24,1,1,-0.743705340,0.131727538
25,1,1,-0.743703765,0.131727538
26,1,1,-0.743702190,0.131727538
27,1,1,-0.743700615,0.131727538
28,1,1,-0.743699041,0.131727538
29,1,1,-0.743697466,0.131727538
30,1,1,-0.743695891,0.131727538
31,1,1,-0.743694316,0.131727538
32,1,1,-0.743692741,0.131727538
33,1,1,-0.743691166,0.131727538
34,1,1,-0.743689592,0.131727538
35,1,1,-0.743688017,0.131727538
36,1,1,-0.743686442,0.131727538
37,1,1,-0.743684867,0.131727538
38,1,1,-0.743683292,0.131727538
39,1,1,-0.743681718,0.131727538
40,1,1,-0.743680143,0.131727538
41,1,1,-0.743678568,0.131727538
42,1,1,-0.743676993,0.131727538
43,1,1,-0.743675418,0.131727538
44,1,1,-0.743673844,0.131727538
45,1,1,-0.743672269,0.131727538
46,1,1,-0.743670694,0.131727538
47,1,1,-0.743669119,0.131727538
48,1,1,-0.743667544,0.131727538
49,1,1,-0.743665970,0.131727538
50,1,1,-0.743664395,0.131727538
51,1,1,-0.743662820,0.131727538
52,1,1,-0.743661245,0.131727538
53,1,1,-0.743659670,0.131727538
54,1,1,-0.743658096,0.131727538
55,1,1,-0.743656521,0.131727538
56,1,1,-0.743654946,0.131727538
57,1,1,-0.743653371,0.131727538
58,1,1,-0.743651796,0.131727538
59,1,1,-0.743650222,0.131727538
60,1,1,-0.743648647,0.131727538
61,1,1,-0.743647072,0.131727538
62,1,1,-0.743645497,0.131727538
63,1,1,-0.743643922,0.131727538
64,1,1,-0.743642348,0.131727538
65,1,1,-0.743640773,0.131727538
66,1,1,-0.743639198,0.131727538
67,1,1,-0.743637623,0.131727538
68,1,1,-0.743636048,0.131727538
69,1,1,-0.743634474,0.131727538
70,1,1,-0.743632899,0.131727538
71,1,1,-0.743631324,0.131727538
72,1,1,-0.743629749,0.131727538
73,1,1,-0.743628174,0.131727538
74,1,1,-0.743626600,0.131727538
75,1,1,-0.743625025,0.131727538
76,1,1,-0.743623450,0.131727538
77,1,1,-0.743621875,0.131727538
78,1,1,-0.743620300,0.131727538
79,1,1,-0.743618726,0.131727538
80,1,1,-0.743617151,0.131727538
81,1,1,-0.743615576,0.131727538
82,1,1,-0.743614001,0.131727538
83,1,1,-0.743612426,0.131727538
84,1,1,-0.743610852,0.131727538
85,1,1,-0.743609277,0.131727538
86,1,1,-0.743607702,0.131727538
87,1,1,-0.743606127,0.131727538
88,1,1,-0.743604552,0.131727538
89,1,1,-0.743602978,0.131727538
90,1,1,-0.743601403,0.131727538
91,1,1,-0.743599828,0.131727538
92,1,1,-0.743598253,0.131727538
93,1,1,-0.743596678,0.131727538
94,1,1,-0.743595104,0.131727538
95,1,1,-0.743593529,0.131727538
96,1,1,-0.743591954,0.131727538
97,1,1,-0.743590379,0.131727538
98,1,1,-0.743588804,0.131727538
99,1,1,-0.743587229,0.131727538
100,1,1,-0.743585655,0.131727538
101,1,1,-0.743584080,0.131727538
102,1,1,-0.743582505,0.131727538
103,1,1,-0.743580930,0.131727538
104,1,1,-0.743579355,0.131727538
105,1,1,-0.743577781,0.131727538
106,1,1,-0.743576206,0.131727538
107,1,1,-0.743574631,0.131727538
108,1,1,-0.743573056,0.131727538
109,1,1,-0.743571481,0.131727538
110,1,1,-0.743569907,0.131727538
111,1,1,-0.743568332,0.131727538
112,1,1,-0.743566757,0.131727538
113,1,1,-0.743565182,0.131727538
114,1,1,-0.743563607,0.131727538
115,1,1,-0.743562033,0.131727538
116,1,1,-0.743560458,0.131727538
117,1,1,-0.743558883,0.131727538
118,1,1,-0.743557308,0.131727538
119,1,1,-0.743555733,0.131727538
120,1,1,-0.743554159,0.131727538
121,1,1,-0.743552584,0.131727538
122,1,1,-0.743551009,0.131727538
123,1,1,-0.743549434,0.131727538
124,1,1,-0.743547859,0.131727538
125,1,1,-0.743546285,0.131727538
126,1,1,-0.743544710,0.131727538
127,1,1,-0.743543135,0.131727538
0,2,1,-0.743743135,0.131729113
1,2,1,-0.743741560,0.131729113
2,2,1,-0.743739985,0.131729113
3,2,1,-0.743738411,0.131729113
4,2,1,-0.743736836,0.131729113
5,2,1,-0.743735261,0.131729113
6,2,1,-0.743733686,0.131729113
7,2,1,-0.743732111,0.131729113
8,2,1,-0.743730537,0.131729113
9,2,1,-0.743728962,0.131729113
10,2,1,-0.743727387,0.131729113
11,2,1,-0.743725812,0.131729113
12,2,1,-0.743724237,0.131729113
13,2,1,-0.743722663,0.131729113
14,2,1,-0.743721088,0.131729113
15,2,1,-0.743719513,0.131729113
16,2,1,-0.743717938,0.131729113
17,2,1,-0.743716363,0.131729113
18,2,1,-0.743714789,0.131729113
19,2,1,-0.743713214,0.131729113
20,2,1,-0.743711639,0.131729113
21,2,1,-0.743710064,0.131729113
22,2,1,-0.743708489,0.131729113
23,2,1,-0.743706915,0.131729113
24,2,1,-0.743705340,0.131729113
25,2,1,-0.743703765,0.131729113
26,2,1,-0.743702190,0.131729113
27,2,1,-0.743700615,0.131729113
28,2,1,-0.743699041,0.131729113
29,2,1,-0.743697466,0.131729113
30,2,1,-0.743695891,0.131729113
31,2,1,-0.743694316,0.131729113
32,2,1,-0.743692741,0.131729113
33,2,1,-0.743691166,0.131729113
34,2,1,-0.743689592,0.131729113
35,2,1,-0.743688017,0.131729113
36,2,1,-0.743686442,0.131729113
37,2,1,-0.743684867,0.131729113
38,2,1,-0.743683292,0.131729113
39,2,1,-0.743681718,0.131729113
40,2,1,-0.743680143,0.131729113
41,2,1,-0.743678568,0.131729113
42,2,1,-0.743676993,0.131729113
43,2,1,-0.743675418,0.131729113
44,2,1,-0.743673844,0.131729113
45,2,1,-0.743672269,0.131729113
46,2,1,-0.743670694,0.131729113
47,2,1,-0.743669119,0.131729113
48,2,1,-0.743667544,0.131729113
49,2,1,-0.743665970,0.131729113
50,2,1,-0.743664395,0.131729113
51,2,1,-0.743662820,0.131729113
52,2,1,-0.743661245,0.131729113
53,2,1,-0.743659670,0.131729113
54,2,1,-0.743658096,0.131729113
55,2,1,-0.743656521,0.131729113
56,2,1,-0.743654946,0.131729113
57,2,1,-0.743653371,0.131729113
58,2,1,-0.743651796,0.131729113
59,2,1,-0.743650222,0.131729113
60,2,1,-0.743648647,0.131729113
61,2,1,-0.743647072,0.131729113
62,2,1,-0.743645497,0.131729113
63,2,1,-0.743643922,0.131729113
64,2,1,-0.743642348,0.131729113
65,2,1,-0.743640773,0.131729113
66,2,1,-0.743639198,0.131729113
67,2,1,-0.743637623,0.131729113
68,2,1,-0.743636048,0.131729113
69,2,1,-0.743634474,0.131729113
70,2,1,-0.743632899,0.131729113
71,2,1,-0.743631324,0.131729113
72,2,1,-0.743629749,0.131729113
73,2,1,-0.743628174,0.131729113
74,2,1,-0.743626600,0.131729113
75,2,1,-0.743625025,0.131729113
76,2,1,-0.743623450,0.131729113
77,2,1,-0.743621875,0.131729113
78,2,1,-0.743620300,0.131729113
79,2,1,-0.743618726,0.131729113
80,2,1,-0.743617151,0.131729113
81,2,1,-0.743615576,0.131729113
82,2,1,-0.743614001,0.131729113
83,2,1,-0.743612426,0.131729113
84,2,1,-0.743610852,0.131729113
85,2,1,-0.743609277,0.131729113
86,2,1,-0.743607702,0.131729113
87,2,1,-0.743606127,0.131729113
88,2,1,-0.743604552,0.131729113
89,2,1,-0.743602978,0.131729113
90,2,1,-0.743601403,0.131729113
91,2,1,-0.743599828,0.131729113
92,2,1,-0.743598253,0.131729113
93,2,1,-0.743596678,0.131729113
94,2,1,-0.743595104,0.131729113
95,2,1,-0.743593529,0.131729113
96,2,1,-0.743591954,0.131729113
97,2,1,-0.743590379,0.131729113
98,2,1,-0.743588804,0.131729113
99,2,1,-0.743587229,0.131729113
100,2,1,-0.743585655,0.131729113
101,2,1,-0.743584080,0.131729113
102,2,1,-0.743582505,0.131729113
103,2,1,-0.743580930,0.131729113
104,2,1,-0.743579355,0.131729113
105,2,1,-0.743577781,0.131729113
106,2,1,-0.743576206,0.131729113
107,2,1,-0.743574631,0.131729113
108,2,1,-0.743573056,0.131729113
109,2,1,-0.743571481,0.131729113
110,2,1,-0.743569907,0.131729113
111,2,1,-0.743568332,0.131729113
112,2,1,-0.743566757,0.131729113
113,2,1,-0.743565182,0.131729113
114,2,1,-0.743563607,0.131729113
115,2,1,-0.743562033,0.131729113
116,2,1,-0.743560458,0.131729113
117,2,1,-0.743558883,0.131729113
118,2,1,-0.743557308,0.131729113
119,2,1,-0.743555733,0.131729113
120,2,1,-0.743554159,0.131729113
121,2,1,-0.743552584,0.131729113
122,2,1,-0.743551009,0.131729113
123,2,1,-0.743549434,0.131729113
124,2,1,-0.743547859,0.131729113
125,2,1,-0.743546285,0.131729113
126,2,1,-0.743544710,0.131729113
127,2,1,-0.743543135,0.131729113
0,3,1,-0.743743135,0.131730687
1,3,1,-0.743741560,0.131730687
2,3,1,-0.743739985,0.131730687
3,3,1,-0.743738411,0.131730687
4,3,1,-0.743736836,0.131730687
5,3,1,-0.743735261,0.131730687
6,3,1,-0.743733686,0.131730687
7,3,1,-0.743732111,0.131730687
8,3,1,-0.743730537,0.131730687
9,3,1,-0.743728962,0.131730687
10,3,1,-0.743727387,0.131730687
11,3,1,-0.743725812,0.131730687
12,3,1,-0.743724237,0.131730687
13,3,1,-0.743722663,0.131730687
14,3,1,-0.743721088,0.131730687
15,3,1,-0.743719513,0.131730687
16,3,1,-0.743717938,0.131730687
17,3,1,-0.743716363,0.131730687
18,3,1,-0.743714789,0.131730687
19,3,1,-0.743713214,0.131730687
20,3,1,-0.743711639,0.131730687
21,3,1,-0.743710064,0.131730687
22,3,1,-0.743708489,0.131730687
23,3,1,-0.743706915,0.131730687
24,3,1,-0.743705340,0.131730687
25,3,1,-0.743703765,0.131730687
26,3,1,-0.743702190,0.131730687
27,3,1,-0.743700615,0.131730687
28,3,1,-0.743699041,0.131730687
29,3,1,-0.743697466,0.131730687
30,3,1,-0.743695891,0.131730687
31,3,1,-0.743694316,0.131730687
32,3,1,-0.743692741,0.131730687
33,3,1,-0.743691166,0.131730687
34,3,1,-0.743689592,0.131730687
35,3,1,-0.743688017,0.131730687
36,3,1,-0.743686442,0.131730687
37,3,1,-0.743684867,0.131730687
38,3,1,-0.743683292,0.131730687
39,3,1,-0.743681718,0.131730687
40,3,1,-0.743680143,0.131730687
41,3,1,-0.743678568,0.131730687
42,3,1,-0.743676993,0.131730687
43,3,1,-0.743675418,0.131730687
44,3,1,-0.743673844,0.131730687
45,3,1,-0.743672269,0.131730687
46,3,1,-0.743670694,0.131730687
47,3,1,-0.743669119,0.131730687
48,3,1,-0.743667544,0.131730687
49,3,1,-0.743665970,0.131730687
50,3,1,-0.743664395,0.131730687
51,3,1,-0.743662820,0.131730687
52,3,1,-0.743661245,0.131730687
53,3,1,-0.743659670,0.131730687
54,3,1,-0.743658096,0.131730687
55,3,1,-0.743656521,0.131730687
56,3,1,-0.743654946,0.131730687
57,3,1,-0.743653371,0.131730687
58,3,1,-0.743651796,0.131730687
59,3,1,-0.743650222,0.131730687
60,3,1,-0.743648647,0.131730687
61,3,1,-0.743647072,0.131730687
62,3,1,-0.743645497,0.131730687
63,3,1,-0.743643922,0.131730687
64,3,1,-0.743642348,0.131730687
65,3,1,-0.743640773,0.131730687
66,3,1,-0.743639198,0.131730687
67,3,1,-0.743637623,0.131730687
68,3,1,-0.743636048,0.131730687
69,3,1,-0.743634474,0.131730687
70,3,1,-0.743632899,0.131730687
71,3,1,-0.743631324,0.131730687
72,3,1,-0.743629749,0.131730687
73,3,1,-0.743628174,0.131730687
74,3,1,-0.743626600,0.131730687
75,3,1,-0.743625025,0.131730687
76,3,1,-0.743623450,0.131730687
77,3,1,-0.743621875,0.131730687
78,3,1,-0.743620300,0.131730687
79,3,1,-0.743618726,0.131730687
80,3,1,-0.743617151,0.131730687
81,3,1,-0.743615576,0.131730687
82,3,1,-0.743614001,0.131730687
83,3,1,-0.743612426,0.131730687
84,3,1,-0.743610852,0.131730687
85,3,1,-0.743609277,0.131730687
86,3,1,-0.743607702,0.131730687
87,3,1,-0.743606127,0.131730687
88,3,1,-0.743604552,0.131730687
89,3,1,-0.743602978,0.131730687
90,3,1,-0.743601403,0.131730687
91,3,1,-0.743599828,0.131730687
92,3,1,-0.743598253,0.131730687
93,3,1,-0.743596678,0.131730687
94,3,1,-0.743595104,0.131730687
95,3,1,-0.743593529,0.131730687
96,3,1,-0.743591954,0.131730687
97,3,1,-0.743590379,0.131730687
98,3,1,-0.743588804,0.131730687
99,3,1,-0.743587229,0.131730687
100,3,1,-0.743585655,0.131730687
101,3,1,-0.743584080,0.131730687
102,3,1,-0.743582505,0.131730687
103,3,1,-0.743580930,0.131730687
104,3,1,-0.743579355,0.131730687
105,3,1,-0.743577781,0.131730687
106,3,1,-0.743576206,0.131730687
107,3,1,-0.743574631,0.131730687
108,3,1,-0.743573056,0.131730687
109,3,1,-0.743571481,0.131730687
110,3,1,-0.743569907,0.131730687
111,3,1,-0.743568332,0.131730687
112,3,1,-0.743566757,0.131730687
113,3,1,-0.743565182,0.131730687
114,3,1,-0.743563607,0.131730687
115,3,1,-0.743562033,0.131730687
116,3,1,-0.743560458,0.131730687
117,3,1,-0.743558883,0.131730687
118,3,1,-0.743557308,0.131730687
119,3,1,-0.743555733,0.131730687
120,3,1,-0.743554159,0.131730687
121,3,1,-0.743552584,0.131730687
122,3,1,-0.743551009,0.131730687
123,3,1,-0.743549434,0.131730687
124,3,1,-0.743547859,0.131730687
125,3,1,-0.743546285,0.131730687
126,3,1,-0.743544710,0.131730687
127,3,1,-0.743543135,0.131730687
0,4,1,-0.743743135,0.131732262
1,4,1,-0.743741560,0.131732262
2,4,1,-0.743739985,0.131732262
3,4,1,-0.743738411,0.131732262
4,4,1,-0.743736836,0.131732262
5,4,1,-0.743735261,0.131732262
6,4,1,-0.743733686,0.131732262
7,4,1,-0.743732111,0.131732262
8,4,1,-0.743730537,0.131732262
9,4,1,-0.743728962,0.131732262
10,4,1,-0.743727387,0.131732262
11,4,1,-0.743725812,0.131732262
12,4,1,-0.743724237,0.131732262
13,4,1,-0.743722663,0.131732262
14,4,1,-0.743721088,0.131732262
15,4,1,-0.743719513,0.131732262
16,4,1,-0.743717938,0.131732262
17,4,1,-0.743716363,0.131732262
18,4,1,-0.743714789,0.131732262
19,4,1,-0.743713214,0.131732262
20,4,1,-0.743711639,0.131732262
21,4,1,-0.743710064,0.131732262
22,4,1,-0.743708489,0.131732262
23,4,1,-0.743706915,0.131732262
24,4,1,-0.743705340,0.131732262
25,4,1,-0.743703765,0.131732262
26,4,1,-0.743702190,0.131732262
27,4,1,-0.743700615,0.131732262
28,4,1,-0.743699041,0.131732262
29,4,1,-0.743697466,0.131732262
30,4,1,-0.743695891,0.131732262
31,4,1,-0.743694316,0.131732262
32,4,1,-0.743692741,0.131732262
33,4,1,-0.743691166,0.131732262
34,4,1,-0.743689592,0.131732262
35,4,1,-0.743688017,0.131732262
36,4,1,-0.743686442,0.131732262
37,4,1,-0.743684867,0.131732262
38,4,1,-0.743683292,0.131732262
39,4,1,-0.743681718,0.131732262
40,4,1,-0.743680143,0.131732262
41,4,1,-0.743678568,0.131732262
42,4,1,-0.743676993,0.131732262
43,4,1,-0.743675418,0.131732262
44,4,1,-0.743673844,0.131732262
45,4,1,-0.743672269,0.131732262
46,4,1,-0.743670694,0.131732262
47,4,1,-0.743669119,0.131732262
48,4,1,-0.743667544,0.131732262
49,4,1,-0.743665970,0.131732262
50,4,1,-0.743664395,0.131732262
51,4,1,-0.743662820,0.131732262
52,4,1,-0.743661245,0.131732262
53,4,1,-0.743659670,0.131732262
54,4,1,-0.743658096,0.131732262
55,4,1,-0.743656521,0.131732262
56,4,1,-0.743654946,0.131732262
57,4,1,-0.743653371,0.131732262
58,4,1,-0.743651796,0.131732262
59,4,1,-0.743650222,0.131732262
60,4,1,-0.743648647,0.131732262
61,4,1,-0.743647072,0.131732262
62,4,1,-0.743645497,0.131732262
63,4,1,-0.743643922,0.131732262
64,4,1,-0.743642348,0.131732262
65,4,1,-0.743640773,0.131732262
66,4,1,-0.743639198,0.131732262
67,4,1,-0.743637623,0.131732262
68,4,1,-0.743636048,0.131732262
69,4,1,-0.743634474,0.131732262
70,4,1,-0.743632899,0.131732262
71,4,1,-0.743631324,0.131732262
72,4,1,-0.743629749,0.131732262
73,4,1,-0.743628174,0.131732262
74,4,1,-0.743626600,0.131732262
75,4,1,-0.743625025,0.131732262
76,4,1,-0.743623450,0.131732262
77,4,1,-0.743621875,0.131732262
78,4,1,-0.743620300,0.131732262
79,4,1,-0.743618726,0.131732262
80,4,1,-0.743617151,0.131732262
81,4,1,-0.743615576,0.131732262
82,4,1,-0.743614001,0.131732262
83,4,1,-0.743612426,0.131732262
84,4,1,-0.743610852,0.131732262
85,4,1,-0.743609277,0.131732262
86,4,1,-0.743607702,0.131732262
87,4,1,-0.743606127,0.131732262
88,4,1,-0.743604552,0.131732262
89,4,1,-0.743602978,0.131732262
90,4,1,-0.743601403,0.131732262
91,4,1,-0.743599828,0.131732262
92,4,1,-0.743598253,0.131732262
93,4,1,-0.743596678,0.131732262
94,4,1,-0.743595104,0.131732262
95,4,1,-0.743593529,0.131732262
96,4,1,-0.743591954,0.131732262
97,4,1,-0.743590379,0.131732262
98,4,1,-0.743588804,0.131732262
99,4,1,-0.743587229,0.131732262
100,4,1,-0.743585655,0.131732262
101,4,1,-0.743584080,0.131732262
102,4,1,-0.743582505,0.131732262
103,4,1,-0.743580930,0.131732262
104,4,1,-0.743579355,0.131732262
105,4,1,-0.743577781,0.131732262
106,4,1,-0.743576206,0.131732262
107,4,1,-0.743574631,0.131732262
108,4,1,-0.743573056,0.131732262
109,4,1,-0.743571481,0.131732262
110,4,1,-0.743569907,0.131732262
111,4,1,-0.743568332,0.131732262
112,4,1,-0.743566757,0.131732262
113,4,1,-0.743565182,0.131732262
114,4,1,-0.743563607,0.131732262
115,4,1,-0.743562033,0.131732262
116,4,1,-0.743560458,0.131732262
117,4,1,-0.743558883,0.131732262
118,4,1,-0.743557308,0.131732262
119,4,1,-0.743555733,0.131732262
120,4,1,-0.743554159,0.131732262
121,4,1,-0.743552584,0.131732262
122,4,1,-0.743551009,0.131732262
123,4,1,-0.743549434,0.131732262
124,4,1,-0.743547859,0.131732262
125,4,1,-0.743546285,0.131732262
126,4,1,-0.743544710,0.131732262
127,4,1,-0.743543135,0.131732262
0,5,1,-0.743743135,0.131733837
1,5,1,-0.743741560,0.131733837
2,5,1,-0.743739985,0.131733837
3,5,1,-0.743738411,0.131733837
4,5,1,-0.743736836,0.131733837
5,5,1,-0.743735261,0.131733837
6,5,1,-0.743733686,0.131733837
7,5,1,-0.743732111,0.131733837
8,5,1,-0.743730537,0.131733837
9,5,1,-0.743728962,0.131733837
10,5,1,-0.743727387,0.131733837
11,5,1,-0.743725812,0.131733837
12,5,1,-0.743724237,0.131733837
13,5,1,-0.743722663,0.131733837
14,5,1,-0.743721088,0.131733837
15,5,1,-0.743719513,0.131733837
16,5,1,-0.743717938,0.131733837
17,5,1,-0.743716363,0.131733837
18,5,1,-0.743714789,0.131733837
19,5,1,-0.743713214,0.131733837
20,5,1,-0.743711639,0.131733837
21,5,1,-0.743710064,0.131733837
22,5,1,-0.743708489,0.131733837
23,5,1,-0.743706915,0.131733837
24,5,1,-0.743705340,0.131733837
25,5,1,-0.743703765,0.131733837
26,5,1,-0.743702190,0.131733837
27,5,1,-0.743700615,0.131733837
28,5,1,-0.743699041,0.131733837
29,5,1,-0.743697466,0.131733837
30,5,1,-0.743695891,0.131733837
31,5,1,-0.743694316,0.131733837
32,5,1,-0.743692741,0.131733837
33,5,1,-0.743691166,0.131733837
34,5,1,-0.743689592,0.131733837
35,5,1,-0.743688017,0.131733837
36,5,1,-0.743686442,0.131733837
37,5,1,-0.743684867,0.131733837
38,5,1,-0.743683292,0.131733837
39,5,1,-0.743681718,0.131733837
40,5,1,-0.743680143,0.131733837
41,5,1,-0.743678568,0.131733837
42,5,1,-0.743676993,0.131733837
43,5,1,-0.743675418,0.131733837
44,5,1,-0.743673844,0.131733837
45,5,1,-0.743672269,0.131733837
46,5,1,-0.743670694,0.131733837
47,5,1,-0.743669119,0.131733837
48,5,1,-0.743667544,0.131733837
49,5,1,-0.743665970,0.131733837
50,5,1,-0.743664395,0.131733837
51,5,1,-0.743662820,0.131733837
52,5,1,-0.743661245,0.131733837
53,5,1,-0.743659670,0.131733837
54,5,1,-0.743658096,0.131733837
55,5,1,-0.743656521,0.131733837
56,5,1,-0.743654946,0.131733837
57,5,1,-0.743653371,0.131733837
58,5,1,-0.743651796,0.131733837
59,5,1,-0.743650222,0.131733837
60,5,1,-0.743648647,0.131733837
61,5,1,-0.743647072,0.131733837
62,5,1,-0.743645497,0.131733837
63,5,1,-0.743643922,0.131733837
64,5,1,-0.743642348,0.131733837
65,5,1,-0.743640773,0.131733837
66,5,1,-0.743639198,0.131733837
67,5,1,-0.743637623,0.131733837
68,5,1,-0.743636048,0.131733837
69,5,1,-0.743634474,0.131733837
70,5,1,-0.743632899,0.131733837
71,5,1,-0.743631324,0.131733837
72,5,1,-0.743629749,0.131733837
73,5,1,-0.743628174,0.131733837
74,5,1,-0.743626600,0.131733837
75,5,1,-0.743625025,0.131733837
76,5,1,-0.743623450,0.131733837
77,5,1,-0.743621875,0.131733837
78,5,1,-0.743620300,0.131733837
79,5,1,-0.743618726,0.131733837
80,5,1,-0.743617151,0.131733837
81,5,1,-0.743615576,0.131733837
82,5,1,-0.743614001,0.131733837
83,5,1,-0.743612426,0.131733837
84,5,1,-0.743610852,0.131733837
85,5,1,-0.743609277,0.131733837
86,5,1,-0.743607702,0.131733837
87,5,1,-0.743606127,0.131733837
88,5,1,-0.743604552,0.131733837
89,5,1,-0.743602978,0.131733837
90,5,1,-0.743601403,0.131733837
91,5,1,-0.743599828,0.131733837
92,5,1,-0.743598253,0.131733837
93,5,1,-0.743596678,0.131733837
94,5,1,-0.743595104,0.131733837
95,5,1,-0.743593529,0.131733837
